Date;Addition_time;Site;Reach_Lenght_m;Slug_type;Probe_meter;NaCl_added_g;N_added_g;P_added_g;Time_Phase;Time_hms;Time_s;SpC_uScm;Backg_SpC_uScm;Backg_SpC_corr_uScm;NaCl_conc_mgL;NaCl_flux_mg_s_L;Travertine_formation;obs
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;15:59:15;745;424;334;90;41.499;207.495;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;15:59:20;750;424;334;90;41.499;207.495;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;15:59:25;755;423;334;89;41.0379;205.1895;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;15:59:30;760;422;334;88;40.5768;202.884;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;15:59:35;765;422;334;88;40.5768;202.884;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;15:59:40;770;421;334;87;40.1157;200.5785;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;15:59:45;775;421;334;87;40.1157;200.5785;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;15:59:50;780;420;334;86;39.6546;198.273;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;15:59:55;785;419;334;85;39.1935;195.9675;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:00:00;790;419;334;85;39.1935;195.9675;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:00:05;795;416;334;82;37.8102;189.051;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:00:10;800;416;334;82;37.8102;189.051;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:00:15;805;416;334;82;37.8102;189.051;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:00:20;810;415;334;81;37.3491;186.7455;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:00:25;815;413;334;79;36.4269;182.1345;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:00:30;820;413;334;79;36.4269;182.1345;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:00:35;825;412;334;78;35.9658;179.829;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:00:40;830;411;334;77;35.5047;177.5235;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:00:45;835;410;334;76;35.0436;175.218;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:00:50;840;409;334;75;34.5825;172.9125;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:00:55;845;408;334;74;34.1214;170.607;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:01:00;850;408;334;74;34.1214;170.607;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:01:05;855;407;334;73;33.6603;168.3015;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:01:10;860;405;334;71;32.7381;163.6905;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:01:15;865;404;334;70;32.277;161.385;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:01:20;870;404;334;70;32.277;161.385;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:01:25;875;403;334;69;31.8159;159.0795;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:01:30;880;402;334;68;31.3548;156.774;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:01:35;885;399;334;65;29.9715;149.8575;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:01:40;890;398;334;64;29.5104;147.552;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:01:45;895;399;334;65;29.9715;149.8575;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:01:50;900;398;334;64;29.5104;147.552;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:01:55;905;396;334;62;28.5882;142.941;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:02:00;910;394;334;60;27.666;138.33;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:02:05;915;395;334;61;28.1271;140.6355;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:02:10;920;393;334;59;27.2049;136.0245;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:02:15;925;392;334;58;26.7438;133.719;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:02:20;930;392;334;58;26.7438;133.719;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:02:25;935;390;334;56;25.8216;129.108;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:02:30;940;389;334;55;25.3605;126.8025;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:02:35;945;388;334;54;24.8994;124.497;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:02:40;950;388;334;54;24.8994;124.497;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:02:45;955;387;334;53;24.4383;122.1915;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:02:50;960;386;334;52;23.9772;119.886;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:02:55;965;386;334;52;23.9772;119.886;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:03:00;970;385;334;51;23.5161;117.5805;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:03:05;975;384;334;50;23.055;115.275;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:03:10;980;383;334;49;22.5939;112.9695;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:03:15;985;382;334;48;22.1328;110.664;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:03:20;990;382;334;48;22.1328;110.664;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:03:25;995;381;334;47;21.6717;108.3585;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:03:30;1000;382;334;48;22.1328;110.664;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:03:35;1005;379;334;45;20.7495;103.7475;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:03:40;1010;380;334;46;21.2106;106.053;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:03:45;1015;379;334;45;20.7495;103.7475;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:03:50;1020;378;334;44;20.2884;101.442;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:03:55;1025;377;334;43;19.8273;99.1365;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:04:00;1030;376;334;42;19.3662;96.831;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:04:05;1035;375;334;41;18.9051;94.5255;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:04:10;1040;374;334;40;18.444;92.22;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:04:15;1045;375;334;41;18.9051;94.5255;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:04:20;1050;373;334;39;17.9829;89.9145;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:04:25;1055;372;334;38;17.5218;87.609;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:04:30;1060;372;334;38;17.5218;87.609;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:04:35;1065;373;334;39;17.9829;89.9145;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:04:40;1070;371;334;37;17.0607;85.3035;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:04:45;1075;370;334;36;16.5996;82.998;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:04:50;1080;369;334;35;16.1385;80.6925;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:04:55;1085;368;334;34;15.6774;78.387;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:05:00;1090;370;334;36;16.5996;82.998;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:05:05;1095;368;334;34;15.6774;78.387;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:05:10;1100;366;334;32;14.7552;73.776;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:05:15;1105;367;334;33;15.2163;76.0815;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:05:20;1110;364;334;30;13.833;69.165;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:05:25;1115;365;334;31;14.2941;71.4705;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:05:30;1120;364;334;30;13.833;69.165;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:05:35;1125;363;334;29;13.3719;66.8595;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:05:40;1130;363;334;29;13.3719;66.8595;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:05:45;1135;361;334;27;12.4497;62.2485;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:05:50;1140;362;334;28;12.9108;64.554;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:05:55;1145;361;334;27;12.4497;62.2485;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:06:00;1150;360;334;26;11.9886;59.943;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:06:05;1155;360;334;26;11.9886;59.943;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:06:10;1160;359;334;25;11.5275;57.6375;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:06:15;1165;359;334;25;11.5275;57.6375;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:06:20;1170;359;334;25;11.5275;57.6375;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:06:25;1175;358;334;24;11.0664;55.332;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:06:30;1180;358;334;24;11.0664;55.332;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:06:35;1185;358;334;24;11.0664;55.332;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:06:40;1190;358;334;24;11.0664;55.332;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:06:45;1195;357;334;23;10.6053;53.0265;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:06:50;1200;356;334;22;10.1442;50.721;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:06:55;1205;356;334;22;10.1442;50.721;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:07:00;1210;356;334;22;10.1442;50.721;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:07:05;1215;355;334;21;9.6831;48.4155;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:07:10;1220;355;334;21;9.6831;48.4155;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:07:15;1225;354;334;20;9.222;46.11;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:07:20;1230;354;334;20;9.222;46.11;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:07:25;1235;354;334;20;9.222;46.11;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:07:30;1240;353;334;19;8.7609;43.8045;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:07:35;1245;352;334;18;8.2998;41.499;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:07:40;1250;353;334;19;8.7609;43.8045;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:07:45;1255;353;334;19;8.7609;43.8045;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:07:50;1260;352;334;18;8.2998;41.499;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:07:55;1265;352;334;18;8.2998;41.499;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:08:00;1270;352;334;18;8.2998;41.499;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:08:05;1275;351;334;17;7.8387;39.1935;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:08:10;1280;353;334;19;8.7609;43.8045;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:08:15;1285;351;334;17;7.8387;39.1935;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:08:20;1290;351;334;17;7.8387;39.1935;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:08:25;1295;350;334;16;7.3776;36.888;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:08:30;1300;350;334;16;7.3776;36.888;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:08:35;1305;350;334;16;7.3776;36.888;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:08:40;1310;349;334;15;6.9165;34.5825;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:08:45;1315;349;334;15;6.9165;34.5825;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:08:50;1320;349;334;15;6.9165;34.5825;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:08:55;1325;348;334;14;6.4554;32.277;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:09:00;1330;348;334;14;6.4554;32.277;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:09:05;1335;348;334;14;6.4554;32.277;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:09:10;1340;347;334;13;5.9943;29.9715;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:09:15;1345;347;334;13;5.9943;29.9715;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:09:20;1350;347;334;13;5.9943;29.9715;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:09:25;1355;347;334;13;5.9943;29.9715;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:09:30;1360;347;334;13;5.9943;29.9715;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:09:35;1365;347;334;13;5.9943;29.9715;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:09:40;1370;347;334;13;5.9943;29.9715;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:09:45;1375;346;334;12;5.5332;27.666;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:09:50;1380;346;334;12;5.5332;27.666;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:09:55;1385;345;334;11;5.0721;25.3605;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:10:00;1390;345;334;11;5.0721;25.3605;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:10:05;1395;345;334;11;5.0721;25.3605;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:10:10;1400;345;334;11;5.0721;25.3605;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:10:15;1405;345;334;11;5.0721;25.3605;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:10:20;1410;345;334;11;5.0721;25.3605;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:10:25;1415;345;334;11;5.0721;25.3605;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:10:30;1420;344;334;10;4.611;23.055;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:10:35;1425;344;334;10;4.611;23.055;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:10:40;1430;344;334;10;4.611;23.055;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:10:45;1435;343;334;9;4.1499;20.7495;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:10:50;1440;343;334;9;4.1499;20.7495;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:10:55;1445;343;334;9;4.1499;20.7495;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:11:00;1450;343;334;9;4.1499;20.7495;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:11:05;1455;343;334;9;4.1499;20.7495;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:11:10;1460;343;334;9;4.1499;20.7495;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:11:15;1465;342;334;8;3.6888;18.444;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:11:20;1470;342;334;8;3.6888;18.444;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:11:25;1475;342;334;8;3.6888;18.444;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:11:30;1480;343;334;9;4.1499;20.7495;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:11:35;1485;342;334;8;3.6888;18.444;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:11:40;1490;342;334;8;3.6888;18.444;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:11:45;1495;342;334;8;3.6888;18.444;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:11:50;1500;342;334;8;3.6888;18.444;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:11:55;1505;342;334;8;3.6888;18.444;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:12:00;1510;342;334;8;3.6888;18.444;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:12:05;1515;342;334;8;3.6888;18.444;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:12:10;1520;342;334;8;3.6888;18.444;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:12:15;1525;342;334;8;3.6888;18.444;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:12:20;1530;342;334;8;3.6888;18.444;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:12:25;1535;342;334;8;3.6888;18.444;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:12:30;1540;341;334;7;3.2277;16.1385;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:12:35;1545;341;334;7;3.2277;16.1385;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:12:40;1550;341;334;7;3.2277;16.1385;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:12:45;1555;341;334;7;3.2277;16.1385;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:12:50;1560;341;334;7;3.2277;16.1385;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:12:55;1565;340;334;6;2.7666;13.833;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:13:00;1570;340;334;6;2.7666;13.833;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:13:05;1575;340;334;6;2.7666;13.833;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:13:10;1580;340;334;6;2.7666;13.833;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:13:15;1585;340;334;6;2.7666;13.833;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:13:20;1590;340;334;6;2.7666;13.833;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:13:25;1595;340;334;6;2.7666;13.833;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:13:30;1600;340;334;6;2.7666;13.833;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:13:35;1605;340;334;6;2.7666;13.833;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:13:40;1610;340;334;6;2.7666;13.833;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:13:45;1615;340;334;6;2.7666;13.833;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:13:50;1620;340;334;6;2.7666;13.833;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:13:55;1625;340;334;6;2.7666;13.833;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:14:00;1630;339;334;5;2.3055;11.5275;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:14:05;1635;339;334;5;2.3055;11.5275;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:14:10;1640;339;334;5;2.3055;11.5275;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:14:15;1645;339;334;5;2.3055;11.5275;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:14:20;1650;339;334;5;2.3055;11.5275;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:14:25;1655;339;334;5;2.3055;11.5275;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:14:30;1660;339;334;5;2.3055;11.5275;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:14:35;1665;339;334;5;2.3055;11.5275;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:14:40;1670;339;334;5;2.3055;11.5275;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:14:45;1675;339;334;5;2.3055;11.5275;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:14:50;1680;339;334;5;2.3055;11.5275;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:14:55;1685;339;334;5;2.3055;11.5275;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:15:00;1690;339;334;5;2.3055;11.5275;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:15:05;1695;339;334;5;2.3055;11.5275;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:15:10;1700;338;334;4;1.8444;9.222;Non-active;
02/08/2023;15:37:00;CC;286;discharge;Hanna;6158;0;0;falling;16:15:15;1705;338;334;4;1.8444;9.222;Non-active;
